Car ID,Brand,Model,Year,Color,Mileage,Price,Location,Units Available,Inventory Value,Mileage Category,Price Category
1334,Hyundai,Santa Fe,2019,Red,55000,22000,Seattle,4,88000,Medium,Medium
1335,Toyota,4Runner,2015,Silver,50000,24000,Los Angeles,5,120000,Medium,Medium
1336,Honda,Odyssey,2016,White,45000,23000,New York,4,92000,Medium,Medium
1337,Ford,Edge,2019,Blue,40000,27000,Chicago,3,81000,Medium,High
1338,Chevrolet,Tahoe,2018,Black,35000,25000,Miami,1,25000,Medium,High
1339,Hyundai,Palisade,2015,Silver,70000,28000,San Francisco,5,140000,High,High
1340,Toyota,Sienna,2019,Red,55000,22000,Dallas,5,110000,Medium,Medium
1341,Honda,Fit,2016,Gray,50000,21000,Atlanta,3,63000,Medium,Medium
1342,Ford,Fusion,2017,White,45000,26000,Phoenix,4,104000,Medium,High
1343,Chevrolet,Malibu,2016,Blue,30000,29000,Houston,4,116000,Medium,High
1344,Hyundai,Venue,2018,Silver,35000,27000,Seattle,2,54000,Medium,High
1345,Toyota,Yaris,2016,Black,55000,12000,Los Angeles,5,60000,Medium,Low
1346,Honda,HR-V,2018,White,50000,15000,New York,5,75000,Medium,Medium
1347,Ford,EcoSport,2015,Red,40000,17000,Chicago,5,85000,Medium,Medium
1348,Chevrolet,Spark,2015,Blue,60000,14000,Miami,4,56000,High,Low
1349,Hyundai,Accent,2016,Silver,55000,12000,San Francisco,1,12000,Medium,Low
1350,Toyota,Prius,2018,Gray,45000,18000,Dallas,4,72000,Medium,Medium
1351,Honda,Civic,2015,White,35000,16000,Atlanta,5,80000,Medium,Medium
1352,Ford,Fiesta,2017,Blue,55000,14000,Phoenix,3,42000,Medium,Low
1353,Chevrolet,Cruze,2020,Black,60000,12000,Houston,4,48000,High,Low
1354,Hyundai,Elantra,2017,Red,40000,15000,Seattle,2,30000,Medium,Medium
1355,Toyota,Camry,2018,Silver,25000,19000,Los Angeles,5,95000,Low,Medium
1356,Honda,Accord,2018,White,30000,18000,New York,1,18000,Medium,Medium
1357,Ford,Mustang,2019,Blue,65000,22000,Chicago,1,22000,High,Medium
1358,Chevrolet,Camaro,2018,Red,55000,16000,Miami,1,16000,Medium,Medium
1359,Hyundai,Genesis,2019,Black,50000,14000,San Francisco,3,42000,Medium,Low
1360,Toyota,Avalon,2016,Silver,55000,19000,Dallas,3,57000,Medium,Medium
1361,Honda,Civic,2015,Gray,30000,23000,Atlanta,2,46000,Medium,Medium
1362,Ford,Fusion,2015,White,40000,21000,Phoenix,2,42000,Medium,Medium
1363,Chevrolet,Impala,2017,Blue,45000,18000,Houston,2,36000,Medium,Medium
1364,Hyundai,Sonata,2020,Red,35000,20000,Seattle,4,80000,Medium,Medium
1365,Toyota,Corolla,2017,Silver,60000,25000,Los Angeles,2,50000,High,High
1366,Honda,CR-V,2017,White,55000,24000,New York,4,96000,Medium,Medium
1367,Ford,Escape,2017,Blue,50000,23000,Chicago,5,115000,Medium,Medium
1368,Chevrolet,Equinox,2015,Black,35000,28000,Miami,2,56000,Medium,High
1369,Hyundai,Tucson,2020,Red,40000,25000,San Francisco,3,75000,Medium,High
1370,Toyota,Rav22,2019,Gray,70000,27000,Dallas,5,135000,High,High
1371,Honda,Pilot,2017,White,55000,22000,Atlanta,5,110000,Medium,Medium
1372,Ford,Explorer,2016,Blue,50000,21000,Phoenix,5,105000,Medium,Medium
1373,Chevrolet,Traverse,2018,Black,45000,26000,Houston,5,130000,Medium,High
1374,Hyundai,Santa Fe,2018,Red,30000,29000,Seattle,2,58000,Medium,High
1375,Toyota,4Runner,2020,Silver,35000,27000,Los Angeles,4,108000,Medium,High
1376,Honda,Odyssey,2015,White,55000,12000,New York,4,48000,Medium,Low
1377,Ford,Edge,2016,Blue,50000,15000,Chicago,5,75000,Medium,Medium
1378,Chevrolet,Tahoe,2016,Black,40000,17000,Miami,3,51000,Medium,Medium
1379,Hyundai,Palisade,2018,Silver,60000,14000,San Francisco,2,28000,High,Low
1380,Toyota,Sienna,2015,Red,55000,12000,Dallas,1,12000,Medium,Low
1381,Honda,Fit,2018,Gray,50000,15000,Atlanta,5,75000,Medium,Medium
1382,Ford,Fusion,2020,White,40000,17000,Phoenix,2,34000,Medium,Medium
1383,Chevrolet,Malibu,2017,Blue,35000,14000,Houston,5,70000,Medium,Low
1384,Hyundai,Venue,2020,Silver,70000,12000,Seattle,4,48000,High,Low
1385,Toyota,Yaris,2018,Black,55000,15000,Los Angeles,1,15000,Medium,Medium
1386,Toyota,Camry,2020,White,50000,17000,Los Angeles,5,85000,Medium,Medium
1387,Honda,Civic,2016,Blue,40000,14000,New York,5,70000,Medium,Low
1388,Toyota,Camry,2015,White,45000,16000,Los Angeles,3,48000,Medium,Medium
1389,Honda,Civic,2019,Blue,35000,18000,New York,2,36000,Medium,Medium
1390,Ford,Focus,2017,Silver,60000,19000,Chicago,3,57000,High,Medium
1391,Chevrolet,Cruze,2015,Red,50000,18000,Miami,1,18000,Medium,Medium
1392,Hyundai,Elantra,2015,Black,40000,22000,San Francisco,1,22000,Medium,Medium
1393,Toyota,Corolla,2019,Gray,35000,25000,Dallas,3,75000,Medium,High
1394,Honda,Accord,2018,White,70000,18000,Atlanta,4,72000,High,Medium
1395,Ford,Mustang,2017,Yellow,55000,19000,Phoenix,5,95000,Medium,Medium
1396,Chevrolet,Impala,2020,Black,50000,17000,Houston,1,17000,Medium,Medium
1397,Hyundai,Sonata,2020,Blue,45000,16000,Seattle,5,80000,Medium,Medium
1398,Toyota,Rav23,2016,Gray,40000,18000,Los Angeles,3,54000,Medium,Medium
1399,Honda,CR-V,2019,Red,35000,20000,New York,2,40000,Medium,Medium
1400,Ford,Escape,2015,White,55000,19000,Chicago,3,57000,Medium,Medium
1401,Chevrolet,Equinox,2017,Black,50000,23000,Miami,4,92000,Medium,Medium
1402,Hyundai,Kona,2019,Blue,40000,21000,San Francisco,1,21000,Medium,Medium
1403,Toyota,Highlander,2020,Silver,35000,24000,Dallas,5,120000,Medium,Medium
1404,Honda,Pilot,2019,Gray,70000,20000,Atlanta,3,60000,High,Medium
1405,Ford,Explorer,2016,White,55000,22000,Phoenix,5,110000,Medium,Medium
1406,Chevrolet,Traverse,2017,Black,50000,24000,Houston,1,24000,Medium,Medium
1407,Hyundai,Santa Fe,2015,Red,45000,23000,Seattle,1,23000,Medium,Medium
1408,Toyota,4Runner,2016,Silver,40000,27000,Los Angeles,3,81000,Medium,High
1409,Honda,Odyssey,2020,White,35000,25000,New York,2,50000,Medium,High
1410,Ford,Edge,2018,Blue,70000,28000,Chicago,4,112000,High,High
1411,Chevrolet,Tahoe,2020,Black,55000,22000,Miami,2,44000,Medium,Medium
1412,Hyundai,Palisade,2016,Silver,50000,21000,San Francisco,1,21000,Medium,Medium
1413,Toyota,Sienna,2017,Red,45000,26000,Dallas,5,130000,Medium,High
1414,Honda,Fit,2016,Gray,30000,29000,Atlanta,4,116000,Medium,High
1415,Ford,Fusion,2015,White,35000,27000,Phoenix,2,54000,Medium,High
1416,Chevrolet,Malibu,2016,Blue,55000,12000,Houston,3,36000,Medium,Low
1417,Hyundai,Venue,2020,Silver,50000,15000,Seattle,2,30000,Medium,Medium
1418,Toyota,Yaris,2019,Black,40000,17000,Los Angeles,2,34000,Medium,Medium
1419,Honda,HR-V,2018,White,60000,14000,New York,1,14000,High,Low
1420,Ford,EcoSport,2020,Red,55000,12000,Chicago,1,12000,Medium,Low
1421,Chevrolet,Spark,2015,Blue,45000,18000,Miami,4,72000,Medium,Medium
1422,Hyundai,Accent,2019,Silver,35000,16000,San Francisco,5,80000,Medium,Medium
1423,Toyota,Prius,2017,Gray,55000,14000,Dallas,1,14000,Medium,Low
1424,Honda,Civic,2016,White,60000,12000,Atlanta,5,60000,High,Low
1425,Ford,Fiesta,2020,Blue,40000,15000,Phoenix,1,15000,Medium,Medium
1426,Chevrolet,Cruze,2020,Black,25000,19000,Houston,4,76000,Low,Medium
1427,Hyundai,Elantra,2017,Red,30000,18000,Seattle,2,36000,Medium,Medium
1428,Toyota,Camry,2019,Silver,65000,22000,Los Angeles,1,22000,High,Medium
1429,Honda,Accord,2015,White,55000,16000,New York,2,32000,Medium,Medium
1430,Ford,Mustang,2019,Blue,50000,14000,Chicago,1,14000,Medium,Low
1431,Chevrolet,Camaro,2018,Red,55000,19000,Miami,4,76000,Medium,Medium
1432,Hyundai,Genesis,2019,Black,30000,23000,San Francisco,4,92000,Medium,Medium
1433,Toyota,Avalon,2019,Silver,40000,21000,Dallas,5,105000,Medium,Medium
1434,Honda,Civic,2020,Gray,45000,18000,Atlanta,4,72000,Medium,Medium
1435,Ford,Fusion,2018,White,35000,20000,Phoenix,5,100000,Medium,Medium
1436,Chevrolet,Impala,2017,Blue,60000,25000,Houston,3,75000,High,High
1437,Hyundai,Sonata,2019,Red,55000,24000,Seattle,3,72000,Medium,Medium
1438,Toyota,Corolla,2020,Silver,50000,23000,Los Angeles,5,115000,Medium,Medium
1439,Honda,CR-V,2015,White,35000,28000,New York,2,56000,Medium,High
1440,Ford,Escape,2020,Blue,40000,25000,Chicago,4,100000,Medium,High
1441,Chevrolet,Equinox,2020,Black,70000,27000,Miami,3,81000,High,High
1442,Hyundai,Tucson,2018,Red,55000,22000,San Francisco,5,110000,Medium,Medium
1443,Toyota,Rav23,2016,Gray,50000,21000,Dallas,5,105000,Medium,Medium
1444,Honda,Pilot,2019,White,45000,26000,Atlanta,1,26000,Medium,High
1445,Ford,Explorer,2015,Blue,30000,29000,Phoenix,3,87000,Medium,High
1446,Chevrolet,Traverse,2017,Black,35000,27000,Houston,5,135000,Medium,High
1447,Hyundai,Santa Fe,2017,Red,55000,12000,Seattle,3,36000,Medium,Low
1448,Toyota,4Runner,2016,Silver,50000,15000,Los Angeles,5,75000,Medium,Medium
1449,Honda,Odyssey,2016,White,40000,17000,New York,4,68000,Medium,Medium
1450,Ford,Edge,2017,Blue,60000,14000,Chicago,4,56000,High,Low
1451,Chevrolet,Tahoe,2020,Black,55000,12000,Miami,2,24000,Medium,Low
1452,Hyundai,Palisade,2016,Silver,50000,15000,San Francisco,1,15000,Medium,Medium
1453,Toyota,Sienna,2018,Red,40000,17000,Dallas,4,68000,Medium,Medium
1454,Honda,Fit,2018,Gray,35000,14000,Atlanta,4,56000,Medium,Low
1455,Ford,Fusion,2020,White,70000,12000,Phoenix,3,36000,High,Low
1456,Chevrolet,Malibu,2017,Blue,55000,15000,Houston,5,75000,Medium,Medium
1457,Hyundai,Venue,2017,Silver,50000,17000,Seattle,1,17000,Medium,Medium
1458,Toyota,Yaris,2015,Black,40000,14000,Los Angeles,2,28000,Medium,Low
1459,Toyota,Camry,2017,White,45000,16000,Los Angeles,4,64000,Medium,Medium
1460,Honda,Civic,2017,Blue,35000,18000,New York,2,36000,Medium,Medium
1461,Toyota,Camry,2015,White,60000,19000,Los Angeles,4,76000,High,Medium
1462,Honda,Civic,2016,Blue,50000,18000,New York,4,72000,Medium,Medium
1463,Ford,Focus,2018,Silver,40000,22000,Chicago,2,44000,Medium,Medium
1464,Chevrolet,Cruze,2019,Red,35000,25000,Miami,1,25000,Medium,High
1465,Hyundai,Elantra,2020,Black,70000,18000,San Francisco,1,18000,High,Medium
1466,Toyota,Corolla,2020,Gray,55000,19000,Dallas,5,95000,Medium,Medium
1467,Honda,Accord,2017,White,50000,17000,Atlanta,1,17000,Medium,Medium
1468,Ford,Mustang,2016,Yellow,45000,16000,Phoenix,1,16000,Medium,Medium
1469,Chevrolet,Impala,2018,Black,40000,18000,Houston,1,18000,Medium,Medium
1470,Hyundai,Sonata,2016,Blue,35000,20000,Seattle,3,60000,Medium,Medium
1471,Toyota,Rav24,2016,Gray,55000,19000,Los Angeles,2,38000,Medium,Medium
1472,Honda,CR-V,2017,Red,50000,23000,New York,3,69000,Medium,Medium
1473,Ford,Escape,2017,White,40000,21000,Chicago,1,21000,Medium,Medium
1474,Chevrolet,Equinox,2019,Black,35000,24000,Miami,4,96000,Medium,Medium
1475,Hyundai,Kona,2018,Blue,70000,20000,San Francisco,3,60000,High,Medium
1476,Toyota,Highlander,2015,Silver,55000,22000,Dallas,4,88000,Medium,Medium
1477,Honda,Pilot,2015,Gray,50000,24000,Atlanta,2,48000,Medium,Medium
1478,Ford,Explorer,2020,White,45000,23000,Phoenix,1,23000,Medium,Medium
1479,Chevrolet,Traverse,2020,Black,40000,27000,Houston,5,135000,Medium,High
1480,Hyundai,Santa Fe,2017,Red,35000,25000,Seattle,3,75000,Medium,High
1481,Toyota,4Runner,2018,Silver,70000,28000,Los Angeles,5,140000,High,High
1482,Honda,Odyssey,2017,White,55000,22000,New York,5,110000,Medium,Medium
1483,Ford,Edge,2015,Blue,50000,21000,Chicago,5,105000,Medium,Medium
1484,Chevrolet,Tahoe,2015,Black,45000,26000,Miami,1,26000,Medium,High
1485,Hyundai,Palisade,2019,Silver,30000,29000,San Francisco,1,29000,Medium,High
1486,Toyota,Sienna,2017,Red,35000,27000,Dallas,2,54000,Medium,High
1487,Honda,Fit,2017,Gray,55000,12000,Atlanta,4,48000,Medium,Low
1488,Ford,Fusion,2019,White,50000,15000,Phoenix,1,15000,Medium,Medium
1489,Chevrolet,Malibu,2016,Blue,40000,17000,Houston,4,68000,Medium,Medium
1490,Hyundai,Venue,2015,Silver,60000,14000,Seattle,4,56000,High,Low
1491,Toyota,Yaris,2015,Black,55000,12000,Los Angeles,4,48000,Medium,Low
1492,Honda,HR-V,2018,White,45000,18000,New York,2,36000,Medium,Medium
1493,Ford,EcoSport,2016,Red,35000,16000,Chicago,5,80000,Medium,Medium
1494,Chevrolet,Spark,2018,Blue,55000,14000,Miami,5,70000,Medium,Low
1495,Hyundai,Accent,2018,Silver,60000,12000,San Francisco,3,36000,High,Low
1496,Toyota,Prius,2020,Gray,40000,15000,Dallas,1,15000,Medium,Medium
1497,Honda,Civic,2018,White,25000,19000,Atlanta,3,57000,Low,Medium
1498,Ford,Fiesta,2017,Blue,30000,18000,Phoenix,2,36000,Medium,Medium
1499,Chevrolet,Cruze,2018,Black,65000,22000,Houston,5,110000,High,Medium
1500,Hyundai,Elantra,2018,Red,55000,16000,Seattle,4,64000,Medium,Medium
1501,Toyota,Camry,2018,Silver,50000,14000,Los Angeles,5,70000,Medium,Low
1502,Honda,Accord,2015,White,55000,19000,New York,3,57000,Medium,Medium
1503,Ford,Mustang,2015,Blue,30000,23000,Chicago,2,46000,Medium,Medium
1504,Chevrolet,Camaro,2019,Red,40000,21000,Miami,1,21000,Medium,Medium
1505,Hyundai,Genesis,2016,Black,45000,18000,San Francisco,3,54000,Medium,Medium
1506,Toyota,Avalon,2018,Silver,35000,20000,Dallas,4,80000,Medium,Medium
1507,Honda,Civic,2015,Gray,60000,25000,Atlanta,1,25000,High,High
1508,Ford,Fusion,2019,White,55000,24000,Phoenix,5,120000,Medium,Medium
1509,Chevrolet,Impala,2017,Blue,50000,23000,Houston,4,92000,Medium,Medium
1510,Hyundai,Sonata,2015,Red,35000,28000,Seattle,4,112000,Medium,High
1511,Toyota,Corolla,2019,Silver,40000,25000,Los Angeles,1,25000,Medium,High
1512,Honda,CR-V,2017,White,70000,27000,New York,5,135000,High,High
1513,Ford,Escape,2018,Blue,55000,22000,Chicago,3,66000,Medium,Medium
1514,Chevrolet,Equinox,2019,Black,50000,21000,Miami,4,84000,Medium,Medium
1515,Hyundai,Tucson,2018,Red,45000,26000,San Francisco,1,26000,Medium,High
1516,Toyota,Rav24,2017,Gray,30000,29000,Dallas,1,29000,Medium,High
1517,Honda,Pilot,2018,White,35000,27000,Atlanta,5,135000,Medium,High
1518,Ford,Explorer,2016,Blue,55000,12000,Phoenix,1,12000,Medium,Low
1519,Chevrolet,Traverse,2020,Black,50000,15000,Houston,5,75000,Medium,Medium
1520,Hyundai,Santa Fe,2017,Red,40000,17000,Seattle,5,85000,Medium,Medium
1521,Toyota,4Runner,2020,Silver,60000,14000,Los Angeles,4,56000,High,Low
1522,Honda,Odyssey,2017,White,55000,12000,New York,2,24000,Medium,Low
1523,Ford,Edge,2015,Blue,50000,15000,Chicago,5,75000,Medium,Medium
1524,Chevrolet,Tahoe,2017,Black,40000,17000,Miami,2,34000,Medium,Medium
1525,Hyundai,Palisade,2019,Silver,35000,14000,San Francisco,2,28000,Medium,Low
1526,Toyota,Sienna,2017,Red,70000,12000,Dallas,1,12000,High,Low
1527,Honda,Fit,2017,Gray,55000,15000,Atlanta,5,75000,Medium,Medium
1528,Ford,Fusion,2020,White,50000,17000,Phoenix,4,68000,Medium,Medium
1529,Chevrolet,Malibu,2019,Blue,40000,14000,Houston,3,42000,Medium,Low
1530,Hyundai,Venue,2018,Silver,45000,16000,Seattle,3,48000,Medium,Medium
1531,Toyota,Yaris,2019,Black,35000,18000,Los Angeles,5,90000,Medium,Medium
1532,Toyota,Camry,2016,White,60000,19000,Los Angeles,2,38000,High,Medium
1533,Honda,Civic,2017,Blue,50000,18000,New York,1,18000,Medium,Medium
1534,Toyota,Camry,2019,White,40000,22000,Los Angeles,4,88000,Medium,Medium
1535,Honda,Civic,2015,Blue,35000,25000,New York,5,125000,Medium,High
1536,Ford,Focus,2019,Silver,70000,18000,Chicago,4,72000,High,Medium
1537,Chevrolet,Cruze,2020,Red,55000,19000,Miami,2,38000,Medium,Medium
1538,Hyundai,Elantra,2020,Black,50000,17000,San Francisco,3,51000,Medium,Medium
1539,Toyota,Corolla,2015,Gray,45000,16000,Dallas,5,80000,Medium,Medium
1540,Honda,Accord,2015,White,40000,18000,Atlanta,2,36000,Medium,Medium
1541,Ford,Mustang,2020,Yellow,35000,20000,Phoenix,5,100000,Medium,Medium
1542,Chevrolet,Impala,2016,Black,55000,19000,Houston,4,76000,Medium,Medium
1543,Hyundai,Sonata,2017,Blue,50000,23000,Seattle,1,23000,Medium,Medium
1544,Toyota,Rav25,2017,Gray,40000,21000,Los Angeles,5,105000,Medium,Medium
1545,Honda,CR-V,2020,Red,35000,24000,New York,3,72000,Medium,Medium
1546,Ford,Escape,2016,White,70000,20000,Chicago,5,100000,High,Medium
1547,Chevrolet,Equinox,2019,Black,55000,22000,Miami,2,44000,Medium,Medium
1548,Hyundai,Kona,2015,Blue,50000,24000,San Francisco,2,48000,Medium,Medium
1549,Toyota,Highlander,2016,Silver,45000,23000,Dallas,5,115000,Medium,Medium
1550,Honda,Pilot,2016,Gray,40000,27000,Atlanta,3,81000,Medium,High
1551,Ford,Explorer,2020,White,35000,25000,Phoenix,4,100000,Medium,High
1552,Chevrolet,Traverse,2020,Black,70000,28000,Houston,1,28000,High,High
1553,Hyundai,Santa Fe,2016,Red,55000,22000,Seattle,5,110000,Medium,Medium
1554,Toyota,4Runner,2020,Silver,50000,21000,Los Angeles,5,105000,Medium,Medium
1555,Honda,Odyssey,2018,White,45000,26000,New York,4,104000,Medium,High
1556,Ford,Edge,2019,Blue,30000,29000,Chicago,2,58000,Medium,High
1557,Chevrolet,Tahoe,2016,Black,35000,27000,Miami,4,108000,Medium,High
1558,Hyundai,Palisade,2018,Silver,55000,12000,San Francisco,2,24000,Medium,Low
1559,Toyota,Sienna,2017,Red,50000,15000,Dallas,1,15000,Medium,Medium
1560,Honda,Fit,2020,Gray,40000,17000,Atlanta,3,51000,Medium,Medium
1561,Ford,Fusion,2016,White,60000,14000,Phoenix,1,14000,High,Low
1562,Chevrolet,Malibu,2019,Blue,55000,12000,Houston,4,48000,Medium,Low
1563,Hyundai,Venue,2019,Silver,45000,18000,Seattle,1,18000,Medium,Medium
1564,Toyota,Yaris,2019,Black,35000,16000,Los Angeles,3,48000,Medium,Medium
1565,Honda,HR-V,2017,White,55000,14000,New York,3,42000,Medium,Low
1566,Ford,EcoSport,2017,Red,60000,12000,Chicago,5,60000,High,Low
1567,Chevrolet,Spark,2017,Blue,40000,15000,Miami,4,60000,Medium,Medium
1568,Hyundai,Accent,2016,Silver,25000,19000,San Francisco,5,95000,Low,Medium
1569,Toyota,Prius,2017,Gray,30000,18000,Dallas,4,72000,Medium,Medium
1570,Honda,Civic,2016,White,65000,22000,Atlanta,2,44000,High,Medium
1571,Ford,Fiesta,2017,Blue,55000,16000,Phoenix,3,48000,Medium,Medium
1572,Chevrolet,Cruze,2020,Black,50000,14000,Houston,4,56000,Medium,Low
1573,Hyundai,Elantra,2020,Red,55000,19000,Seattle,2,38000,Medium,Medium
1574,Toyota,Camry,2018,Silver,30000,23000,Los Angeles,3,69000,Medium,Medium
1575,Honda,Accord,2016,White,40000,21000,New York,5,105000,Medium,Medium
1576,Ford,Mustang,2017,Blue,45000,18000,Chicago,5,90000,Medium,Medium
1577,Chevrolet,Camaro,2015,Red,35000,20000,Miami,5,100000,Medium,Medium
1578,Hyundai,Genesis,2016,Black,60000,25000,San Francisco,4,100000,High,High
1579,Toyota,Avalon,2018,Silver,55000,24000,Dallas,2,48000,Medium,Medium
1580,Honda,Civic,2016,Gray,50000,23000,Atlanta,4,92000,Medium,Medium
1581,Ford,Fusion,2019,White,35000,28000,Phoenix,5,140000,Medium,High
1582,Chevrolet,Impala,2017,Blue,40000,25000,Houston,1,25000,Medium,High
1583,Hyundai,Sonata,2019,Red,70000,27000,Seattle,1,27000,High,High
1584,Toyota,Corolla,2016,Silver,55000,22000,Los Angeles,5,110000,Medium,Medium
1585,Honda,CR-V,2017,White,50000,21000,New York,1,21000,Medium,Medium
1586,Ford,Escape,2015,Blue,45000,26000,Chicago,3,78000,Medium,High
1587,Chevrolet,Equinox,2019,Black,30000,29000,Miami,5,145000,Medium,High
1588,Hyundai,Tucson,2015,Red,35000,27000,San Francisco,5,135000,Medium,High
1589,Toyota,Rav25,2015,Gray,55000,12000,Dallas,3,36000,Medium,Low
1590,Honda,Pilot,2020,White,50000,15000,Atlanta,5,75000,Medium,Medium
1591,Ford,Explorer,2016,Blue,40000,17000,Phoenix,4,68000,Medium,Medium
1592,Chevrolet,Traverse,2016,Black,60000,14000,Houston,1,14000,High,Low
1593,Hyundai,Santa Fe,2015,Red,55000,12000,Seattle,4,48000,Medium,Low
1594,Toyota,4Runner,2015,Silver,50000,15000,Los Angeles,3,45000,Medium,Medium
1595,Honda,Odyssey,2015,White,40000,17000,New York,2,34000,Medium,Medium
1596,Ford,Edge,2017,Blue,35000,14000,Chicago,5,70000,Medium,Low
1597,Chevrolet,Tahoe,2018,Black,70000,12000,Miami,5,60000,High,Low
1598,Hyundai,Palisade,2015,Silver,55000,15000,San Francisco,4,60000,Medium,Medium
1599,Toyota,Sienna,2019,Red,50000,17000,Dallas,2,34000,Medium,Medium
1600,Honda,Fit,2017,Gray,40000,14000,Atlanta,2,28000,Medium,Low
1601,Ford,Fusion,2019,White,45000,16000,Phoenix,3,48000,Medium,Medium
1602,Chevrolet,Malibu,2017,Blue,35000,18000,Houston,5,90000,Medium,Medium
1603,Hyundai,Venue,2016,Silver,60000,19000,Seattle,3,57000,High,Medium
1604,Toyota,Yaris,2018,Black,50000,18000,Los Angeles,4,72000,Medium,Medium
1605,Toyota,Camry,2020,White,40000,22000,Los Angeles,5,110000,Medium,Medium
1606,Honda,Civic,2017,Blue,35000,25000,New York,2,50000,Medium,High
1607,Toyota,Camry,2017,White,70000,18000,Los Angeles,3,54000,High,Medium
1608,Honda,Civic,2017,Blue,55000,19000,New York,3,57000,Medium,Medium
1609,Ford,Focus,2020,Silver,50000,17000,Chicago,5,85000,Medium,Medium
1610,Chevrolet,Cruze,2020,Red,45000,16000,Miami,3,48000,Medium,Medium
1611,Hyundai,Elantra,2018,Black,40000,18000,San Francisco,3,54000,Medium,Medium
1612,Toyota,Corolla,2020,Gray,35000,20000,Dallas,2,40000,Medium,Medium
1613,Honda,Accord,2017,White,55000,19000,Atlanta,5,95000,Medium,Medium
1614,Ford,Mustang,2016,Yellow,50000,23000,Phoenix,3,69000,Medium,Medium
1615,Chevrolet,Impala,2015,Black,40000,21000,Houston,5,105000,Medium,Medium
1616,Hyundai,Sonata,2016,Blue,35000,24000,Seattle,5,120000,Medium,Medium
1617,Toyota,Rav26,2017,Gray,70000,20000,Los Angeles,5,100000,High,Medium
1618,Honda,CR-V,2016,Red,55000,22000,New York,1,22000,Medium,Medium
1619,Ford,Escape,2018,White,50000,24000,Chicago,4,96000,Medium,Medium
1620,Chevrolet,Equinox,2016,Black,45000,23000,Miami,2,46000,Medium,Medium
1621,Hyundai,Kona,2015,Blue,40000,27000,San Francisco,5,135000,Medium,High
1622,Toyota,Highlander,2018,Silver,35000,25000,Dallas,4,100000,Medium,High
1623,Honda,Pilot,2020,Gray,70000,28000,Atlanta,2,56000,High,High
1624,Ford,Explorer,2016,White,55000,22000,Phoenix,4,88000,Medium,Medium
1625,Chevrolet,Traverse,2020,Black,50000,21000,Houston,1,21000,Medium,Medium
1626,Hyundai,Santa Fe,2017,Red,45000,26000,Seattle,5,130000,Medium,High
1627,Toyota,4Runner,2018,Silver,30000,29000,Los Angeles,2,58000,Medium,High
1628,Honda,Odyssey,2020,White,35000,27000,New York,2,54000,Medium,High
1629,Ford,Edge,2020,Blue,55000,12000,Chicago,4,48000,Medium,Low
1630,Chevrolet,Tahoe,2017,Black,50000,15000,Miami,2,30000,Medium,Medium
1631,Hyundai,Palisade,2016,Silver,40000,17000,San Francisco,4,68000,Medium,Medium
1632,Toyota,Sienna,2020,Red,60000,14000,Dallas,4,56000,High,Low
1633,Honda,Fit,2020,Gray,55000,12000,Atlanta,3,36000,Medium,Low
1634,Ford,Fusion,2017,White,45000,18000,Phoenix,2,36000,Medium,Medium
1635,Chevrolet,Malibu,2018,Blue,35000,16000,Houston,4,64000,Medium,Medium
1636,Hyundai,Venue,2019,Silver,55000,14000,Seattle,1,14000,Medium,Low
1637,Toyota,Yaris,2018,Black,60000,12000,Los Angeles,3,36000,High,Low
1638,Honda,HR-V,2019,White,40000,15000,New York,2,30000,Medium,Medium
1639,Ford,EcoSport,2018,Red,25000,19000,Chicago,2,38000,Low,Medium
1640,Chevrolet,Spark,2015,Blue,30000,18000,Miami,5,90000,Medium,Medium
1641,Hyundai,Accent,2016,Silver,65000,22000,San Francisco,4,88000,High,Medium
1642,Toyota,Prius,2017,Gray,55000,16000,Dallas,4,64000,Medium,Medium
1643,Honda,Civic,2016,White,50000,14000,Atlanta,1,14000,Medium,Low
1644,Ford,Fiesta,2020,Blue,55000,19000,Phoenix,3,57000,Medium,Medium
1645,Chevrolet,Cruze,2015,Black,30000,23000,Houston,3,69000,Medium,Medium
1646,Hyundai,Elantra,2016,Red,40000,21000,Seattle,3,63000,Medium,Medium
1647,Toyota,Camry,2017,Silver,45000,18000,Los Angeles,5,90000,Medium,Medium
1648,Honda,Accord,2019,White,35000,20000,New York,1,20000,Medium,Medium
1649,Ford,Mustang,2018,Blue,60000,25000,Chicago,4,100000,High,High
1650,Chevrolet,Camaro,2019,Red,55000,24000,Miami,1,24000,Medium,Medium
1651,Hyundai,Genesis,2018,Black,50000,23000,San Francisco,1,23000,Medium,Medium
1652,Toyota,Avalon,2015,Silver,35000,28000,Dallas,5,140000,Medium,High
1653,Honda,Civic,2017,Gray,40000,25000,Atlanta,5,125000,Medium,High
1654,Ford,Fusion,2016,White,70000,27000,Phoenix,4,108000,High,High
1655,Chevrolet,Impala,2015,Blue,55000,22000,Houston,2,44000,Medium,Medium
1656,Hyundai,Sonata,2016,Red,50000,21000,Seattle,2,42000,Medium,Medium
1657,Toyota,Corolla,2017,Silver,45000,26000,Los Angeles,1,26000,Medium,High
1658,Honda,CR-V,2016,White,30000,29000,New York,1,29000,Medium,High
1659,Ford,Escape,2017,Blue,35000,27000,Chicago,3,81000,Medium,High
1660,Chevrolet,Equinox,2019,Black,55000,12000,Miami,2,24000,Medium,Low
1661,Hyundai,Tucson,2018,Red,50000,15000,San Francisco,3,45000,Medium,Medium
